,Review_Language,City Name,Hotel Name,Upside_Review,Downside_Review,Review_Score,Sentiment,source,Prompt_Language,na_up_review,na_down_review
407,German,Madrid,Axel Hotel Madrid - Adults Only,"Das Axel Hotel Madrid ist definitiv einen Besuch wert. Erstens ist die Lage ausgezeichnet – im Herzen von Madrid, nahe vieler wichtiger Sehenswürdigkeiten. Zweitens waren die Zimmer elegant, sauber und gut ausgestattet. Die Dusche war besonders hochwertig und entspannend nach einem langen Tag in der Stadt. Drittens war das Personal äußerst freundlich und hilfsbereit. Sie schienen immer bereit zu sein, um sicherzustellen, dass unser Aufenthalt so angenehm wie möglich war.","Es gibt wirklich nicht viel zu kritisieren. Das einzige kleine Problem war, dass das WLAN manchmal etwas langsam war.",9.0,POS,1,Italian,False,False
408,German,Madrid,Axel Hotel Madrid - Adults Only,"Das Axel Hotel Madrid hat mit seinem modernen Stil beeindruckt. Die Zimmer sind sauber und gut ausgestattet. Der Service ist exzellent und das Personal ist sehr freundlich und hilfsbereit. Die Lage ist zentral, ideal, um die Stadt zu erkunden.","Es gab nichts, was uns nicht gefallen hat.",9.0,POS,1,Italian,False,False
409,German,Madrid,Axel Hotel Madrid - Adults Only,"Das Personal ist außerordentlich freundlich und hilfsbereit. Die Zimmer sind modern und sauber. Die Lage ist ideal, um Madrid zu erkunden.","Nichts, es war alles perfekt.",9.0,POS,1,English(Romanian),False,False
410,German,Madrid,Axel Hotel Madrid - Adults Only,Einige Angestellte waren nett und bemüht. Die Lage des Hotels ist gut.,"Das Hotel war sehr enttäuschend. Es war schmutzig und das Personal schien nicht ausgebildet, umfasste sogar einige unhöfliche Mitarbeiter. Die angekündigte Dachterrasse war nicht verfügbar und die Geräuschkulisse aus dem angrenzenden Zimmer war sehr störend. Weiterhin war der Spa Bereich schmutzig und ungepflegt.",3.0,NEG,1,English(German),False,False
411,German,Madrid,Axel Hotel Madrid - Adults Only,Die Lage des Hotels ist ziemlich gut,Das Hotel hat aus meiner Sicht Mängel in der Sauberkeit und beim Service. Die Zimmer waren laut und das Frühstück entsprach nicht meinen Erwartungen,4.0,NEG,1,English(French),False,False
412,German,Madrid,Axel Hotel Madrid - Adults Only,Das Personal war nett und die Lage des Hotels ist zentral.,Das Zimmer war kleiner als erwartet. Es gab kein Frühstück und einige der Annehmlichkeiten wurden während meines Aufenthaltes nicht angeboten. Die Sauberkeit ließ etwas zu wünschen übrig.,5.0,NEG,1,English(Chinese),False,False
413,German,Madrid,Axel Hotel Madrid - Adults Only,Das Hotel hat eine zentrale Lage mit guter Anbindung an das öffentliche Verkehrsnetz. Die Bar auf dem Dach ist angenehm.,"Das Zimmer war sehr klein und nicht gut gereinigt. Das Personal war unfreundlich und wenig hilfsbereit. Die Ausstattung im Fitnesscenter war mangelhaft. Der Lärm von der Straße und den umliegenden Bars war nachts so laut, dass ein ruhiges Schlafen unmöglich war.",3.0,NEG,1,English(Romanian),False,False
414,German,Madrid,Axel Hotel Madrid - Adults Only,Das Hotel ist sehr zentral gelegen.,Das Personal ist unhöflich und das Zimmer war nicht sauber. Die Lärmbelästigung war sehr hoch und das WLAN funktionierte kaum. Es gab kein deutsches TV-Programm.,3.0,NEG,1,English(Chinese),False,False
415,German,Madrid,Axel Hotel Madrid - Adults Only,Die zentrale Lage ist ein Pluspunkt.,Das Personal war wenig hilfsbereit und die Sauberkeit der Zimmer hat stark zu wünschen übrig gelassen. Auch war das Zimmer sehr laut und die Klimaanlage funktioniert nicht richtig. Die Möbel im Zimmer sind recht abgenutzt und das Frühstück ist zu teuer für die gebotene Qualität,2.0,NEG,1,Russian,False,False
416,German,Madrid,Axel Hotel Madrid - Adults Only,Zentrale Lage und nettes Personal.,Das Zimmer war unglaublich klein und es gab Probleme mit dem Schall. Zudem könnte die Sauberkeit verbessert werden.,4.0,NEG,1,Romanian,False,False
417,German,Madrid,Axel Hotel Madrid - Adults Only,Die zentrale Lage,"Leider war das Personal unfreundlich, das Zimmer zu klein und die Handtücher waren nicht sauber. Der Lärm in der Nacht war auch störend.",3.0,NEG,1,English(Italian),False,False
418,German,Madrid,Catalonia Gran Vía Madrid,"Das Hotel Catalonia Gran Vía Madrid überzeugt durch seine zentrale Lage direkt im Herzen von Madrid. Die Zimmer sind geräumig und sauber, das Personal ist sehr freundlich und zuvorkommend. Ein hervorragendes Frühstücksbuffet und ein kleiner, aber feiner Wellnessbereich runden den Aufenthalt ab.","Der Lärm der belebten Straße kann in den Zimmern zur Straßenseite störend sein, daher empfehle ich ein Zimmer zum Innenhof.",8.0,POS,1,Russian,False,False
419,German,Madrid,Catalonia Gran Vía Madrid,"Das Catalonia Gran Vía Hotel in Madrid hat mich wirklich mit seiner zentralen Lage und dem schönen Interieur beeindruckt. Jedes Zimmer ist sehr sauber und gut ausgestattet. Das Personal war sehr hilfsbereit und immer zur Stelle, wenn wir etwas brauchten. Das hoteleigene Restaurant serviert eine Vielzahl an leckeren, regionalen Gerichten, die frisch zubereitet werden.","Die einzige Enttäuschung war, dass der Poolbereich recht klein war und dadurch etwas überfüllt wirkte. Dies konnte jedoch das allgemeine positive Erlebnis nicht trüben.",9.0,POS,1,English(Italian),False,False
420,German,Madrid,Catalonia Gran Vía Madrid,Das Catalonia Gran Vía Madrid ist ein ausgezeichnetes Hotel mit hervorragendem Service und einer fantastischen Lage. Die Zimmer sind unglaublich sauber und komfortabel. Das Essen im hoteleigenen Restaurant ist von hoher Qualität und lecker.,"Es könnte ein wenig mehr Auswahl beim Frühstücksbuffet geben, aber das ist wirklich der einzige kleinere Nachteil.",8.0,POS,1,English(French),False,False
421,German,Madrid,Catalonia Gran Vía Madrid,Die Zimmer sind sehr sauber und das Personal sehr freundlich.,"Schade, dass das Spa geschlossen war.",8.0,POS,1,Russian,False,False
422,German,Madrid,Catalonia Gran Vía Madrid,"Das Catalonia Gran Via ist ein fantastisches Hotel in Madrid. Die Zimmer sind sehr sauber und das Personal ist äußerst freundlich. Das Frühstück ist umfangreich mit einer tollen Auswahl an Speisen. Die Lage ist fantastisch, nur wenige Gehminuten von Top-Sehenswürdigkeiten entfernt, was es zu einem idealen Ausgangspunkt für die Erkundung der Stadt macht. Die Dachterrasse ist ein Highlight, von der aus man einen wunderschönen Blick auf die Stadt hat.","Der Pool auf dem Dach ist etwas klein, aber immer noch sehr angenehm für eine schnelle Erfrischung.",9.0,POS,1,Russian,False,False
423,German,Madrid,Catalonia Gran Vía Madrid,Die fantastische Lage des Hotels Catalonia Gran Vía Madrid hat unser Erlebnis in Madrid noch besser gemacht. Unser Zimmer war sauber und gemütlich und das Personal war sehr freundlich und zuvorkommend.,"Die einzige Verbesserung könnte im Bereich des Frühstücksbuffets gemacht werden, das eine größere Vielfalt bieten könnte.",8.0,POS,1,French,False,False
424,German,Madrid,Catalonia Gran Vía Madrid,"Die Lage ist eigentlich gut, da man die meisten Orte in der Stadt leicht erreichen kann.","Die Zimmer sind klein und schlecht beleuchtet. Die Betten sind unangenehm und die Badezimmer haben keine anständige Belüftung. Das Personal ist unfreundlich und reagiert nicht schnell genug, um Probleme zu lösen. Außerdem gibt es kein richtiges Restaurant, was bedeutet, dass Sie immer außerhalb essen müssen. Die Lärmbelästigung in der Nacht ist auch ein großes Problem.",2.0,NEG,1,Korean,False,False
425,German,Madrid,Catalonia Gran Vía Madrid,Die Lage war fantastisch.,Das Personal war äußerst unfreundlich und gereizt. Das Frühstück war von schlechter Qualität und immer das Gleiche. ,4.0,NEG,1,Chinese,False,False
426,German,Madrid,Catalonia Gran Vía Madrid,"Gute Lage, nahe der zentralen Sehenswürdigkeiten.","Das Zimmer war klein, die Aussicht war null, die Klimaanlage funktionierte nicht und es gab eine Menge Lärm von der Hauptstraße. Unfreundliches Personal und schlechter Zimmerservice. Das Frühstück war sehr enttäuschend. Ich kann dieses Hotel nicht empfehlen.",2.0,NEG,1,English(Russian),False,False
427,German,Madrid,Catalonia Gran Vía Madrid,Tolle Lage in der Innenstadt und freundliches Personal.,Die Zimmer sind veraltet und das Badezimmer war nicht sauber. Es gab auch Lärmprobleme von der Straße.,5.0,NEG,1,Chinese,False,False
428,German,Madrid,Catalonia Gran Vía Madrid,Die Lage ist sehr zentral und alle wichtigen Sehenswürdigkeiten sind gut zu Fuß zu erreichen. Die Mitarbeiter an der Rezeption waren den meisten Teil freundlich und hilfsbereit.,"Das Hotel ist sehr alt und die Einrichtung ist veraltet. Wände und Decken sind dünn, so dass man die Geräusche aus dem Nebenzimmer hören kann. Das WiFi ist langsam. Die Sauberkeit könnte auch verbessert werden, es waren Staub und Flecken auf den Möbeln und im Badezimmer. Ich würde dieses Hotel aufgrund des schrecklichen Preis-Leistungs-Verhältnisses und der mangelnden Sauberkeit nicht empfehlen.",3.0,NEG,1,Russian,False,False
429,German,Madrid,Catalonia Gran Vía Madrid,"Die Lage des Hotels ist einfach spitze, mitten auf der Gran Vía gelegen.","Auf den Bildern sieht alles schöner und neuer aus als es ist. Die Zimmer sind abgewohnt und nicht mehr aktuell. Der Teppich war fleckig und möchte man lieber nicht barfuß betreten. Das Bad war zwar sauber, aber alt. Das Frühstück war sehr einfach gehalten und nicht besonders lecker.",4.0,NEG,1,English(German),False,False
430,German,Madrid,Catalonia Gran Vía Madrid,"Die zentrale Lage des Hotels ist großartig; es ist quer durch die Straße von El Corte Ingles, und es gibt viele Restaurants und Geschäfte in der Nähe.","Das Zimmer war extrem laut, so dass man die ganze Nacht nicht schlafen konnte. Die Wände scheinen sehr dünn zu sein, da man jede Bewegung und jedes Gespräch aus den umliegenden Zimmern hören konnte. Außerdem war das Zimmer schmutzig und roch nach Schimmel. Das Frühstücksbuffet war sehr begrenzt und das Essen war oft kalt. Das Personal war unhöflich und nicht hilfsbereit.",3.0,NEG,1,English(French),False,False
431,German,Madrid,Catalonia Gran Vía Madrid,Die Lage war sehr zentral,Das Zimmer war sehr laut und die Sauberkeit ließ zu wünschen übrig. Auch der Service war weit unter meinen Erwartungen. Daher kann ich dieses Hotel leider nicht empfehlen.,4.0,NEG,1,German,False,False
432,German,Madrid,Vincci Soho,"Das Hotel ist zentral gelegen, sodass fast alles fußläufig erreichbar ist. Die Zimmer sind sehr sauber und das Personal ist ausgesprochen freundlich und hilfsbereit. Das Frühstücksbuffet lässt keine Wünsche offen.",Die Zimmer könnten etwas besser beleuchtet sein und die Klimaanlage ist etwas laut.,8.0,POS,1,Italian,False,False
433,German,Madrid,Vincci Soho,"Ideale Lage in Madrid, sehr gute Verkehrsanbindung. Freundliches und kompetentes Personal, geräumiges und sauberes Zimmer.",Das Frühstück könnte abwechslungsreicher sein.,9.0,POS,1,English(Turkish),False,False
434,German,Madrid,Vincci Soho,"Die Einrichtung ist modern und stilsicher, das Personal sehr effizient, hilfsbereit und freundlich. Das Hotel liegt zentral, viele tolle Bars und Restaurants sind nicht weit. Alles war sauber und komfortabel. Wir genießen unseren Aufenthalt wirklich sehr.",,8.0,POS,1,Italian,False,True
435,German,Madrid,Vincci Soho,"Das Hotel Vincci Soho ist perfekt gelegen, mitten im Zentrum von Madrid. Die Zimmer sind modern und sehr sauber. Das Personal war freundlich und hilfsbereit.","Es gibt kaum etwas zu meckern, vielleicht nur, dass das Frühstück etwas teuer war.",9.0,POS,1,German,False,False
436,German,Madrid,Vincci Soho,Das Hotel Vincci Soho in Madrid hat eine erstklassige Lage mit unmittelbarer Nähe zu den Hauptattraktionen. Das Personal war sehr zuvorkommend und das Frühstücksbuffet hatte eine gute Auswahl an hochwertigen Speisen. Unser Zimmer war sauber und gemütlich eingerichtet.,Das einzige kleine Manko war der nicht ganz so gute WiFi-Empfang im Zimmer.,8.0,POS,1,English(French),False,False
437,German,Madrid,Vincci Soho,"Die Lage des Hotels ist hervorragend, direkt im Herzen Madrids. Das Personal war unglaublich freundlich und zuvorkommend, und die Zimmer waren sauber und modern eingerichtet.",Die Beleuchtung im Zimmer war ein wenig dunkel und man konnte sie nicht heller stellen.,9.0,POS,1,English(Korean),False,False
438,German,Madrid,Vincci Soho,"Die Lage des Vincci Soho ist ausgezeichnet, direkt im Herzen von Madrid. Auch das Design ist modern und ansprechend.","Leider entsprach der Service nicht unseren Erwartungen. Die Angestellten waren gar nicht hilfsbereit, das Frühstück war nicht gut und sehr teuer. Ebenso gab es Probleme mit der Klimaanlage. Es war im Zimmer so heiß und der Lärm auf der Straße so laut, dass an Schlaf nicht zu denken war.",3.0,NEG,1,Russian,False,False
439,German,Madrid,Vincci Soho,Die Lage des Hotels mitten in Madrid ist definitiv ein Vorteil,Das Zimmer war zu klein und laut. Das Frühstück war enttäuschend und das Personal war nicht sehr aufmerksam. Auch die Sauberkeit lässt zu wünschen übrig,4.0,NEG,1,English(Chinese),False,False
440,German,Madrid,Vincci Soho,Das Hotel liegt sehr zentral und ist gut erreichbar.,"Leider war das Badezimmer schmutzig und die Wände des Zimmers sind sehr dünn, so dass man jedes Gespräch im Nachbarzimmer hören konnte.",3.0,NEG,1,Korean,False,False
441,German,Madrid,Vincci Soho,Die Lage des Hotels ist zentral und gut.,"Leider war unser Aufenthalt im Vincci Soho nicht angenehm. Das Zimmer war klein und dunkel, es gab wenig Ablagemöglichkeiten und die Beleuchtung war schlecht. Die Matratze war durchgelegen und das Kissen zu hart. Die Temperatur im Zimmer war entweder zu warm oder zu kalt, und die Lüftung war laut und störend. Das Frühstück war teuer und die Auswahl begrenzt. Der Service war langsam und unaufmerksam. Zusätzlich war die Straße vor dem Hotel laut, was den Schlaf störte. Insgesamt war das Preis-Leistungs-Verhältnis nicht gut.",3.0,NEG,1,English(German),False,False
442,German,Madrid,Vincci Soho,"Optimale Lage, modern eingerichtet, leckeres Frühstück","Unfreundliches Personal, keine Hilfe bei Problemen, schlechte schallisolierte Zimmer. Der Lärm von der Straße und den umliegenden Zimmern raubte uns jede Nacht den Schlaf.",3.0,NEG,1,English(Turkish),False,False
443,German,Madrid,Vincci Soho,Die Lage des Hotels war gut,"Zimmer waren zu klein und das Personal war unfreundlich. Kein gutes Preis-Leistungs-Verhältnis, Frühstück war schlecht und der Service war langsam. Würde es nicht weiterempfehlen",5.0,NEG,1,English(Spanish),False,False
444,German,Madrid,Vincci Soho,"Das Hotel Vincci Soho hat eine zentrale Lage, was ein großer Vorteil bei der Erkundung Madrids ist. Die Architektur des Gebäudes ist recht beeindruckend.","Leider ließ der Service sehr zu wünschen übrig. Das Personal war oft unhöflich und wenig hilfsbereit. Die Zimmer waren nicht sauber gehalten, und die Ausstattung war veraltet und abgenutzt. Der Lärm von der Straße war störend und machte einen ruhigen Schlaf fast unmöglich. Auch das Frühstück hatte wenig Auswahl und war enttäuschend. Es gab auch mangelhafte Wi-Fi-Verbindung, was die Dinge weiter erschwerte.",3.0,NEG,1,English(Chinese),False,False
445,German,Madrid,Vincci Soho,"Tolle Lage, interessantes Design der Zimmer, sehr saubere Hotelanlage.","Sehr enttäuschend war allerdings der Kundenservice. Mein Zimmer hatte Klimaanlagenprobleme, die während meines gesamten Aufenthaltes nicht behoben wurden. Ich fand den Personalservice nicht hilfreich und sie schienen wenig Interesse daran zu haben, das Problem zu lösen. Das Frühstück war auch ziemlich durchschnittlich und entsprach nicht dem Standard, den ich von einem Hotel dieser Kategorie erwartet hätte.",4.0,NEG,1,English(Turkish),False,False
446,German,Madrid,Pestana CR7 Gran Vía Madrid,"Die Lage ist unglaublich gut, nur wenige Schritte von der Gran Via entfernt und die Zimmer sind sehr ruhig. Der Service war außergewöhnlich, jeder war so hilfsbereit und freundlich. Das Rooftop-Pool ist ein großes Plus, besonders um den Tag ausklingen zu lassen.","Die Fenster könnten besser abgedichtet sein, um den Lärm von draußen zu reduzieren.",9.0,POS,1,English(Korean),False,False
447,German,Madrid,Pestana CR7 Gran Vía Madrid,"Sehr freundliches Personal, strategisch sehr günstige Lage und gut ausgestattete Zimmer. Wunderbares Frühstück",Die Lärmbelästigung in der Nacht könnte reduziert werden.,8.0,POS,1,English(Turkish),False,False
448,German,Madrid,Pestana CR7 Gran Vía Madrid,"Das Pestana CR7 Gran Vía Madrid ist ein hervorragendes Boutique-Hotel. Die Zimmer sind modern, sauber und komfortabel, das Personal äußerst freundlich und hilfsbereit. Der Standort ist exzellent - fußläufig zu den meisten Sehenswürdigkeiten von Madrid, sowie zum Einkaufen und vielen guten Restaurants. Ich würde dieses Hotel sehr empfehlen.","Es gab nichts, was mir nicht gefallen hat.",10.0,POS,1,Russian,False,False
449,German,Madrid,Pestana CR7 Gran Vía Madrid,"Das Pestana CR7 Gran Vía Madrid bietet exzellenten Service, das Personal ist unglaublich freundlich und zuvorkommend. Das Design des Hotels ist modern und einladend. Die Zimmer sind sauber, geräumig und komfortabel. Ein besonderes Highlight ist die großartige Lage, direkt im Zentrum von Madrid, von wo aus man viele Sehenswürdigkeiten zu Fuß erreichen kann.",,9.0,POS,1,English(Italian),False,True
450,German,Madrid,Pestana CR7 Gran Vía Madrid,"Exzellente Lage im Herzen von Madrid. Die Zimmer waren sauber, gut ausgestattet und mit modernem Design. Das Personal war sehr freundlich und hilfsbereit.",Die Preise für das Essen und Trinken in der Bar könnten etwas niedriger sein.,8.0,POS,1,Spanish,False,False
451,German,Madrid,Pestana CR7 Gran Vía Madrid,"Erstklassige Lage, modernes Ambiente und sehr freundliches Personal. Die Zimmer waren sauber, gut eingerichtet und die Betten waren super komfortabel.",Das Frühstück könnte ein bisschen mehr Vielfalt vertragen. Musste auch ein bisschen nach den Sehenswürdigkeiten fragen.,8.0,POS,1,Romanian,False,False
452,German,Madrid,Pestana CR7 Gran Vía Madrid,"Das Hotel hatte eine hervorragende Lage, direkt im Zentrum von Madrid.","Die Zimmer waren kleiner als erwartet und die Sauberkeit ließ zu wünschen übrig. Der Service war nicht immer freundlich und aufmerksam. Zudem war das Frühstück überteuert für das, was angeboten wurde.",3.0,NEG,1,Chinese,False,False
453,German,Madrid,Pestana CR7 Gran Vía Madrid,"Die Lage des Pestana CR7 Gran Vía Madrid war zweifellos hervorragend, mitten im Herzen von Madrid.",Die Zimmer waren zu laut wegen der zentralen Lage. Das Frühstück war nicht sehr abwechslungsreich und der Kundenservice war unterdurchschnittlich. Auf unsere Beschwerden wurde nicht angemessen reagiert.,4.0,NEG,1,English(Spanish),False,False
454,German,Madrid,Pestana CR7 Gran Vía Madrid,"Die Lage des Hotels ist perfekt, man ist direkt im Zentrum von Madrid.","Das Zimmer war leider extrem hellhörig und das Badezimmer stark unterdimensioniert. Das Personal am Empfang war leider sehr desinteressiert und teilweise unfreundlich. Dies ist kein Hotel, in dem ich mich als Gast willkommen oder wohl fühlte. Das Frühstück ist in einem separaten Restaurant, das ist umständlich und die Auswahl ist sehr gering. Schlechtes Preis-Leistungs-Verhältnis.",2.0,NEG,1,Russian,False,False
455,German,Madrid,Pestana CR7 Gran Vía Madrid,Die Lage war herausragend,"Leider passt der Service nicht zum Preis. Trotz offizieller Zusage wurde das Zimmer nicht rechtzeitig gereinigt, zusätzlich waren die Zimmer recht hellhörig. Das Frühstück war auch eher unterdurchschnittlich.",3.0,NEG,1,French,False,False
456,German,Madrid,Pestana CR7 Gran Vía Madrid,"Die Lage ist großartig, es liegt direkt im Stadtzentrum.","Die Zimmer waren klein und die Sauberkeit ließ zu wünschen übrig. Das Personal war nicht sehr hilfsbereit und die Preise im Restaurant waren überteuert. Wir hatten auch Probleme mit der Klimaanlage, die nicht richtig funktionierte. Insgesamt wäre mehr von einem Hotel dieser Kategorie erwartet.",3.0,NEG,1,English(Romanian),False,False
457,German,Madrid,Pestana CR7 Gran Vía Madrid,Die günstige Lage in der Stadtmitte und das das Personal war freundlich.,Leider waren die Zimmer extrem laut und die Bettmatratzen unbequem. Die Sauberkeit ließ auch zu wünschen übrig und das kostenlose Wifi war häufig unterbrochen.,3.0,NEG,1,English(Spanish),False,False
458,German,Madrid,Pestana CR7 Gran Vía Madrid,"Das Hotel ist gut gelegen, nahe am Zentrum und die Aussicht vom Dach ist hervorragend.","Unser Zimmer war wirklich klein und es gab nicht genügend Ablageflächen oder Schrankraum. Außerdem war unser Zimmer direkt neben einem Aufzug und es war die ganze Nacht über sehr laut. Darüber hinaus konnten wir keinen Schallschutz feststellen, weshalb wir auch die Geräusche aus den Zimmern nebenan und auf dem Flur hören konnten. Das Frühstück war auch enttäuschend und das Personal nicht besonders freundlich oder hilfsbereit.",3.0,NEG,1,Chinese,False,False
459,German,Madrid,Pestana CR7 Gran Vía Madrid,zentral gelegen mit einfachem Zugang zu öffentlichen Verkehrsmitteln,"Der Service war sehr schlecht, das Personal war nicht hilfreich und nicht professionell. Unser Zimmer war immer noch schmutzig nach der Reinigung. Zudem war die Klimaanlage defekt und es war sehr laut durch die Straße unten, die das schlafen störte.",3.0,NEG,1,Italian,False,False
460,German,Madrid,Pestana Plaza Mayor Madrid,Fantastische Lage direkt im Herzen von Madrid. Wunderschöne Zimmer mit viel Komfort und Eleganz. Durchweg freundliches und hilfsbereites Personal. Das Frühstücksbuffet war reichhaltig und lecker.,Es gab keine wesentlichen Nachteile zu vermelden.,8.0,POS,1,Chinese,False,False
461,German,Madrid,Pestana Plaza Mayor Madrid,"Sehr schönes Hotel. Das Personal war sehr hilfsbereit, das Zimmer sauber und das Bett sehr bequem. Die Lage ist ausgezeichnet. Viele Sehenswürdigkeiten sind zu Fuß erreichbar und auch die Metro ist in der Nähe. Das Frühstücksbuffet ist sehr reichhaltig und lecker.","Der Preis ist vielleicht ein wenig hoch, aber das ist bei der Lage zu erwarten.",10.0,POS,1,Romanian,False,False
462,German,Madrid,Pestana Plaza Mayor Madrid,Ein außergewöhnlich schönes Stadthotel in fantastischer Lage. Die Einrichtung ist sehr stilvoll und das Personal sehr hilfsbereit.,Klirrende Geräusche in der Frühe waren etwas störend.,9.0,POS,1,Spanish,False,False
463,German,Madrid,Pestana Plaza Mayor Madrid,"Das Hotel Pestana Plaza Mayor in Madrid ist ausgezeichnet. Die Zimmer waren sauber und komfortabel, mit herrlicher Aussicht auf die Stadt. Das Personal war sehr freundlich und hilfsbereit.","Ein kleiner Nachteil war das Frühstück, es hätte mehr Auswahl geben können. Aber insgesamt hat das unseren Aufenthalt nicht beeinträchtigt.",8.0,POS,1,English(Turkish),False,False
464,German,Madrid,Pestana Plaza Mayor Madrid,"Das Hotel befindet sich in einer großartigen Lage, direkt am Plaza Mayor. Die Zimmer sind modern, sauber und ruhig. Das Personal ist sehr hilfsbereit und freundlich. Sie gaben uns viele tolle Empfehlungen für Restaurants und Sehenswürdigkeiten in Madrid. Das Frühstück im Hotel war ebenfalls sehr lecker und vielfältig.",Trotz des insgesamt positiven Aufenthaltes gab es kleinere Mängel wie beispielsweise das fehlende WLAN im Zimmer und die etwas unzureichende Klimaanlage.,9.0,POS,1,English(Turkish),False,False
465,German,Madrid,Pestana Plaza Mayor Madrid,"Die Lage des Hotels ist fantastisch, um einen wahrhaften Eindruck von Madrid zu bekommen. Die Zimmer sind sehr komfortabel und schön gestaltet. Das Personal ist äußerst professionell und freundlich.",,8.0,POS,1,English(Turkish),False,True
466,German,Madrid,Pestana Plaza Mayor Madrid,"Die Lage des Hotels ist ideal, nur wenige Gehminuten von der Plaza Mayor entfernt","Die Zimmer waren nicht sauber, das Personal war unfreundlich und nicht hilfsbereit. Das Frühstück war von schlechter Qualität und das Hotel hat seine besten Tage hinter sich",4.0,NEG,1,English(Korean),False,False
467,German,Madrid,Pestana Plaza Mayor Madrid,Lage des Hotels ist gut.,"Service war enttäuschend, Zimmer waren klein und nicht so sauber, Schwierigkeiten beim Einchecken und das Preis-Leistungs-Verhältnis stimmte absolut nicht.",3.0,NEG,1,English(Turkish),False,False
468,German,Madrid,Pestana Plaza Mayor Madrid,"Das Hotel hat eine hervorragende Lage, direkt am Plaza Mayor. Schöner Pool und Sonnenterrasse auf dem Dach.",Die Zimmer sind sehr klein und das Bett nicht besonders komfortabel. Das Frühstück war enttäuschend und teuer. Der in den Fotos beworbene Fitnessraum war während meines gesamten Aufenthalts geschlossen.,4.0,NEG,1,German,False,False
469,German,Madrid,Pestana Plaza Mayor Madrid,Das Personal an der Rezeption war sehr freundlich und hilfreich.,Das Essensangebot in der Hotellobby ist eher dürftig und die Preise sind überzogen. Das Zimmer ist nicht gut isoliert und man hört Lärm von der Straße.,5.0,NEG,1,English(French),False,False
470,German,Madrid,Pestana Plaza Mayor Madrid,Die Lage des Hotels ist sehr zentral.,"Jedoch war das Hotelzimmer sehr klein und die Aussicht nur auf einen Hinterhof. Die Klimaanlage funktionierte nicht richtig und das Personal war nicht sehr hilfsbereit. Das Frühstück war auch recht teuer für das, was geboten wurde. Insgesamt nicht das Preis-Leistungs-Verhältnis, das wir erwartet hatten.",3.0,NEG,1,Chinese,False,False
471,German,Madrid,Pestana Plaza Mayor Madrid,Tolle Aussicht auf den Plaza Mayor,Laut und unsaubere Zimmer,3.0,NEG,1,Turkish,False,False
472,German,Madrid,Pestana Plaza Mayor Madrid,"Die Lage ist ausgezeichnet, direkt auf dem Plaza Mayor!","Die Sauberkeit der Zimmer ließ zu wünschen übrig und das Frühstück war definitiv überteuert für das, was angeboten wurde.",3.0,NEG,1,English(French),False,False
473,German,Madrid,Pestana Plaza Mayor Madrid,Anbindung an öffentliche Verkehrsmittel,"Möbeln abgenutzt, lautes Umfeld, Internetverbindung",5.0,NEG,1,French,False,False
474,German,Madrid,Gran View Apartments,Die Lage des Gran View Apartments ist einfach unschlagbar. Mitten in Madrid und dennoch ruhig. Die Ausstattung der Apartments ist top und sehr modern.,"Die Parkplätze waren oft voll, aber das ist in der Innenstadt zu erwarten. Das Preis-Leistungs-Verhältnis könnte ein wenig besser sein.",8.0,POS,1,English(Spanish),False,False
475,German,Madrid,Gran View Apartments,"Die Apartments sind sehr sauber und gut ausgestattet. Die Lage ist ausgezeichnet, nur wenige Gehminuten von wichtigen Sehenswürdigkeiten entfernt.","Die Straßenlärm kann manchmal störend sein, aber das ist in einer belebten Stadt zu erwarten.",8.0,POS,1,English(Spanish),False,False
476,German,Madrid,Gran View Apartments,"Die Lage der Apartments ist einfach unschlagbar und die Ausstattung wirklich toll. Großzügiges Wohnzimmer, voll ausgestattet Küche, schöne Schlafzimmer und moderne Bäder. Sehr hilfsbereites und professionelles Personal.","Die Wartung des Gebäudes könnte besser sein. Einige kleine Reparaturen wären notwendig, um das hohe Niveau der Apartments aufrecht zu erhalten.",8.0,POS,1,Russian,False,False
477,German,Madrid,Gran View Apartments,"Die Wohnung war außerordentlich sauber und gut ausgestattet. Eine fantastische Aussicht auf die Stadt, gepaart mit einer perfekten Lage in der Nähe bedeutender Sehenswürdigkeiten. Der Gastgeber war sehr freundlich und tat alles in seiner Macht stehende, um unseren Aufenthalt angenehm zu gestalten.","Ein wenig laut in der Nacht, aber das ist zu erwarten, wenn man sich im Herzen der Stadt befindet.",8.0,POS,1,English(Chinese),False,False
478,German,Madrid,Gran View Apartments,Einfach phänomenal. Die Apartments sind wunderschön und die Aussichten vom Dach sind nicht zu toppen. Sehr zentral für alle Sehenswürdigkeiten gelegen und sind in der Nähe von tollen Restaurants und Bars.,"Ein bisschen laut in der Nacht, aber das ist zu erwarten, wenn man so zentral wohnt. Das war nicht wirklich ein Problem für uns.",8.0,POS,1,English(Chinese),False,False
479,German,Madrid,Gran View Apartments,"Die Wohnung war sauber, gut ausgestattet und in einer großartigen Lage. Die Aussicht von der Wohnung war beeindruckend und der Service vom Personal war hervorragend.",,9.0,POS,1,Italian,False,True
480,German,Madrid,Gran View Apartments,Die Aussicht war wohl das einzig Positive an diesem Ort.,"Unfreundliches Personal, schmutzige Zimmer und unangenehme Atmosphäre. Das Internet funktionierte ständig nicht und das Essen war unterdurchschnittlich. Nicht zu empfehlen!",3.0,NEG,1,English(Chinese),False,False
